stop_id,stop_name,stop_lat,stop_lon,X,Y
760,"via baroni, 59",45.40688808993051,9.170054577863787,513307.7007211456,5028166.190175316
761,gratosoglio,45.403745712412594,9.173162750903066,513551.68356629653,5027817.605784986
762,via manduria via dei missaglia,45.40255785659696,9.175922251053985,513767.9300300916,5027686.109173502
763,via manduria via dei missaglia,45.40273006277884,9.17514974687533,513707.431093587,5027705.108561931
764,via chiesa rossa via pienza,45.42033129707539,9.166388049391797,513017.68597354146,5029659.068733792
765,via chiesa rossa via pienza,45.42124452668613,9.166761266615596,513046.67500267853,5029760.5849349275
766,via chiesa rossa via boifava,45.42604234106833,9.169554140010506,513264.05367236974,5030294.057753122
767,via chiesa rossa via boifava,45.42648730257028,9.169953335360004,513295.1778781105,5030343.556946862
768,via boifava via s. giacomo,45.42683692448309,9.171568865089206,513421.47532964667,5030382.666733959
769,via boifava via s. giacomo,45.42706513348195,9.172458150467811,513490.9879104253,5030408.168541581
770,famagosta m2,45.43769037817994,9.168414386015533,513172.18201185873,5031587.91790282
771,famagosta m2,45.43738697277187,9.168124946589865,513149.61457884265,5031554.163447002
772,p.za maggi,45.43798256268396,9.170812867785862,513359.70533320797,5031620.7740635555
773,via fra cristoforo via don rodrigo,45.43414945782634,9.17169141381754,513429.32779351284,5031195.078403785
774,p.za maggi,45.4373613320422,9.171471766747633,513411.386644491,5031551.867582091
775,"via s. giacomo, 1/a",45.42855721566565,9.173179330290704,513547.0471598995,5030574.053638402
776,"via s. giacomo, 1/a",45.42834136962773,9.17306042638233,513537.79743467725,5030550.054053671
777,via fra cristoforo via don rodrigo,45.43521916665934,9.172413400537357,513485.5452356796,5031314.0393886715
778,via fra cristoforo via renzo e lucia,45.43615406199872,9.17321850211854,513548.2936169006,5031418.03768374
779,via fra cristoforo via renzo e lucia,45.436150567221794,9.172880749533268,513521.8771176695,5031417.592581995
780,via savio via s. giacomo,45.43014658505405,9.174598425499008,513657.67333322426,5030750.865756152
781,via savio via s. giacomo,45.43004055951207,9.174387118002445,513641.16969419253,5030739.050910754
782,p.za abbiategrasso m2,45.42994658767422,9.176967522630148,513843.040923201,5030729.051941646
783,p.za abbiategrasso m2,45.43065757782579,9.177028865300745,513847.66550644196,5030808.050467051
784,via montegani v.le da cermenate,45.437488195210655,9.179184743285068,514014.6131874971,5031567.276806246
785,"via russoli, 15/5",45.4405349937113,9.165849557547796,512970.92749661225,5031903.526095399
786,"via russoli, 15/5",45.44036868082658,9.165706827315423,512959.80278386973,5031885.026398828
787,romolo m2,45.44259040807152,9.168012569355572,513139.61735693575,5032132.22547428
788,romolo m2,45.44311962809899,9.168022844739568,513140.2980988797,5032191.021365314
789,romolo m2,45.44403404176719,9.167472524567764,513097.0484924068,5032292.519265657
790,romolo m2,45.444143148610046,9.167290570532549,513082.79371119564,5032304.610977559
791,p.za belfanti,45.44391970790191,9.171738175187668,513430.6672417101,5032280.520883878
792,p.za belfanti,45.443833955918,9.171899348317906,513443.2920428943,5032271.021116161
793,via spezia,45.44076721141086,9.173149480889624,513541.7916025473,5031930.527965531
794,via spezia,45.441478951101466,9.172715323819554,513507.666917596,5032009.526329386
795,p.za belfanti,45.44339155112898,9.172797868360862,513513.6659181483,5032222.022336188
796,via segantini p.za belfanti,45.44459733036224,9.172817104049638,513514.8823365304,5032355.982808134
797,v.le liguria,45.44366193008294,9.17552705815117,513727.0367612307,5032252.522649254
798,alzaia nav. pavese via rimini,45.44123654128247,9.175268623127298,513707.4132556631,5031983.027663454
799,v.le liguria,45.443256563187866,9.175735184507166,513743.4116396268,5032207.5235684505
800,v.le liguria,45.44376140413705,9.17522527929227,513703.412161536,5032263.522342734
801,"alzaia nav. pavese, 60",45.444925742296455,9.176071220857098,513769.2853774362,5032393.020168702
802,via montegani v.le da cermenate,45.43816118429785,9.17830462038544,513945.6101795757,5031641.890107578
803,via meda via spaventa,45.44013323290261,9.178618321448363,513969.65881158254,5031861.031063967
804,via meda via spaventa,45.44133115950043,9.178645518576117,513971.4902220174,5031994.120554927
805,v.le tibaldi via meda,45.44329644742155,9.179039055056634,514001.7817391931,5032212.524551322
806,v.le tibaldi via meda,45.44350858564241,9.178646534294725,513971.03222193563,5032236.0239787325
807,v.le tibaldi via meda,45.443612752697206,9.178226499453514,513938.1577948485,5032247.523624188
808,v.le tibaldi via meda,45.44378710002098,9.178978268749534,513996.9066040058,5032267.0235004425
809,l.go mahler,45.44579839270644,9.179261140195567,514018.5302636478,5032490.519364442
810,l.go mahler,45.446766029963406,9.17903288768012,514000.441157163,5032597.980256992
811,via valenza alzaia nav. grande,45.450850748798544,9.1685540894815,513180.0437659213,5033050.005288207
812,via valenza alzaia nav. grande,45.45068173039209,9.168099013984952,513144.4985158388,5033031.153496434
813,p.ta genova m2,45.45241500667913,9.169855193776186,513281.41612579505,5033224.002420845
814,p.ta genova m2,45.45277018297432,9.170100843185134,513300.54059988866,5033263.501753707
815,p.ta genova m2,45.45329365286895,9.1704904287946,513330.87978411413,5033321.721779353
816,v.le coni zugna via solari,45.45747038482218,9.168979848441568,513211.7900990344,5033785.491513292
817,p.le cantore,45.45531001837954,9.172079622389516,513454.66151112027,5033545.997054769
818,via segantini via gola,45.44866601260201,9.172900259287896,513520.4133470032,5032808.011283622
819,via segantini via gola,45.44910196936048,9.173072921567012,513533.8108918797,5032856.473423112
820,c.so colombo p.le cantore,45.45492721873755,9.172249516826437,513468.0364357686,5033503.4979141615
821,p.le cantore,45.45604107110557,9.172672883401194,513500.87329927227,5033627.313709887
822,p.le cantore,45.45593617753272,9.172598295313827,513495.06645758695,5033615.647906257
823,via vigevano v.le gorizia,45.45278505406227,9.175811896345914,513747.0961555526,5033266.114566626
824,via vigevano v.le gorizia,45.45275077157964,9.176249178815285,513781.2965252308,5033262.380779856
825,v.le di p.ta vercellina via s. vittore,45.46337156724268,9.165206458210564,512915.41796436714,5034440.477892273
826,v.le di p.ta vercellina via s. vittore,45.46376356662855,9.164891017105834,512890.6682503419,5034483.976966543
827,p.le baracca,45.46567025005078,9.165951879104384,512973.16580819385,5034695.973302105
828,p.le baracca,45.46543247165618,9.165434720417236,512932.7916811801,5034669.473634776
829,p.le baracca,45.46677403125672,9.165152416939645,512910.4164823008,5034818.470724155
